userCode,gender,age,hotelName,place,days,price,total,date,month,year,day,day_name
554,female,27,Hotel BP,Brasilia (DF),1,247.62,247.62,2019-10-03,10,2019,3,Thursday
554,female,27,Hotel AU,Recife (PE),4,312.83,1251.32,2019-10-24,10,2019,24,Thursday
554,female,27,Hotel BD,Natal (RN),2,242.88,485.76,2019-11-07,11,2019,7,Thursday
554,female,27,Hotel BP,Brasilia (DF),3,247.62,742.86,2019-11-21,11,2019,21,Thursday
554,female,27,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2019-12-05,12,2019,5,Thursday
554,female,27,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2019-12-12,12,2019,12,Thursday
554,female,27,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-01-23,1,2020,23,Thursday
554,female,27,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-01-30,1,2020,30,Thursday
554,female,27,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-02-20,2,2020,20,Thursday
554,female,27,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-02-27,2,2020,27,Thursday
554,female,27,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-03-05,3,2020,5,Thursday
554,female,27,Hotel K,Salvador (BH),3,263.41,790.23,2020-04-09,4,2020,9,Thursday
554,female,27,Hotel AU,Recife (PE),1,312.83,312.83,2020-05-21,5,2020,21,Thursday
554,female,27,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-06-25,6,2020,25,Thursday
554,female,27,Hotel BD,Natal (RN),4,242.88,971.52,2020-07-30,7,2020,30,Thursday
554,female,27,Hotel BD,Natal (RN),1,242.88,242.88,2020-09-24,9,2020,24,Thursday
554,female,27,Hotel BD,Natal (RN),3,242.88,728.64,2020-11-19,11,2020,19,Thursday
554,female,27,Hotel AU,Recife (PE),1,312.83,312.83,2020-11-26,11,2020,26,Thursday
554,female,27,Hotel AU,Recife (PE),3,312.83,938.49,2020-12-03,12,2020,3,Thursday
554,female,27,Hotel AU,Recife (PE),3,312.83,938.49,2020-12-31,12,2020,31,Thursday
554,female,27,Hotel AU,Recife (PE),3,312.83,938.49,2021-01-14,1,2021,14,Thursday
554,female,27,Hotel K,Salvador (BH),2,263.41,526.82,2021-02-04,2,2021,4,Thursday
554,female,27,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-02-25,2,2021,25,Thursday
554,female,27,Hotel BP,Brasilia (DF),4,247.62,990.48,2021-03-11,3,2021,11,Thursday
554,female,27,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-03-18,3,2021,18,Thursday
554,female,27,Hotel BD,Natal (RN),1,242.88,242.88,2021-04-08,4,2021,8,Thursday
554,female,27,Hotel K,Salvador (BH),1,263.41,263.41,2021-04-29,4,2021,29,Thursday
554,female,27,Hotel A,Florianopolis (SC),1,313.02,313.02,2021-05-06,5,2021,6,Thursday
554,female,27,Hotel BP,Brasilia (DF),4,247.62,990.48,2021-05-13,5,2021,13,Thursday
554,female,27,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-07-01,7,2021,1,Thursday
554,female,27,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-07-15,7,2021,15,Thursday
554,female,27,Hotel K,Salvador (BH),4,263.41,1053.64,2021-08-12,8,2021,12,Thursday
554,female,27,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-09-02,9,2021,2,Thursday
554,female,27,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-09-09,9,2021,9,Thursday
554,female,27,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-09-16,9,2021,16,Thursday
554,female,27,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-09-23,9,2021,23,Thursday
554,female,27,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-11-04,11,2021,4,Thursday
554,female,27,Hotel AU,Recife (PE),3,312.83,938.49,2021-12-09,12,2021,9,Thursday
554,female,27,Hotel A,Florianopolis (SC),1,313.02,313.02,2021-12-23,12,2021,23,Thursday
555,female,34,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-09-26,9,2019,26,Thursday
555,female,34,Hotel K,Salvador (BH),4,263.41,1053.64,2019-10-03,10,2019,3,Thursday
555,female,34,Hotel BD,Natal (RN),2,242.88,485.76,2019-10-10,10,2019,10,Thursday
555,female,34,Hotel BD,Natal (RN),1,242.88,242.88,2019-10-24,10,2019,24,Thursday
555,female,34,Hotel BD,Natal (RN),4,242.88,971.52,2019-11-28,11,2019,28,Thursday
555,female,34,Hotel Z,Aracaju (SE),3,208.04,624.12,2019-12-26,12,2019,26,Thursday
555,female,34,Hotel BD,Natal (RN),4,242.88,971.52,2020-01-30,1,2020,30,Thursday
555,female,34,Hotel K,Salvador (BH),4,263.41,1053.64,2020-02-13,2,2020,13,Thursday
555,female,34,Hotel K,Salvador (BH),1,263.41,263.41,2020-02-20,2,2020,20,Thursday
555,female,34,Hotel K,Salvador (BH),1,263.41,263.41,2020-03-05,3,2020,5,Thursday
555,female,34,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-04-09,4,2020,9,Thursday
556,male,48,Hotel K,Salvador (BH),1,263.41,263.41,2019-10-10,10,2019,10,Thursday
556,male,48,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-10-17,10,2019,17,Thursday
556,male,48,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2019-10-31,10,2019,31,Thursday
556,male,48,Hotel K,Salvador (BH),3,263.41,790.23,2019-11-14,11,2019,14,Thursday
556,male,48,Hotel AU,Recife (PE),4,312.83,1251.32,2019-11-28,11,2019,28,Thursday
556,male,48,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-01-02,1,2020,2,Thursday
556,male,48,Hotel K,Salvador (BH),1,263.41,263.41,2020-03-05,3,2020,5,Thursday
556,male,48,Hotel K,Salvador (BH),2,263.41,526.82,2020-03-12,3,2020,12,Thursday
556,male,48,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-03-19,3,2020,19,Thursday
556,male,48,Hotel AU,Recife (PE),2,312.83,625.66,2020-03-26,3,2020,26,Thursday
556,male,48,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-04-30,4,2020,30,Thursday
557,male,39,Hotel Z,Aracaju (SE),4,208.04,832.16,2019-10-10,10,2019,10,Thursday
557,male,39,Hotel A,Florianopolis (SC),2,313.02,626.04,2019-10-17,10,2019,17,Thursday
557,male,39,Hotel AU,Recife (PE),2,312.83,625.66,2019-11-21,11,2019,21,Thursday
557,male,39,Hotel AU,Recife (PE),2,312.83,625.66,2020-01-02,1,2020,2,Thursday
557,male,39,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-01-30,1,2020,30,Thursday
557,male,39,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-02-06,2,2020,6,Thursday
557,male,39,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-03-05,3,2020,5,Thursday
557,male,39,Hotel AU,Recife (PE),4,312.83,1251.32,2020-03-12,3,2020,12,Thursday
557,male,39,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-04-02,4,2020,2,Thursday
557,male,39,Hotel AU,Recife (PE),4,312.83,1251.32,2020-05-07,5,2020,7,Thursday
557,male,39,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-05-28,5,2020,28,Thursday
557,male,39,Hotel AU,Recife (PE),3,312.83,938.49,2020-06-18,6,2020,18,Thursday
557,male,39,Hotel BD,Natal (RN),1,242.88,242.88,2020-07-09,7,2020,9,Thursday
557,male,39,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-07-30,7,2020,30,Thursday
557,male,39,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-10-15,10,2020,15,Thursday
557,male,39,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-12-10,12,2020,10,Thursday
557,male,39,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-12-24,12,2020,24,Thursday
557,male,39,Hotel K,Salvador (BH),1,263.41,263.41,2021-01-07,1,2021,7,Thursday
557,male,39,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-01-21,1,2021,21,Thursday
557,male,39,Hotel AU,Recife (PE),2,312.83,625.66,2021-02-11,2,2021,11,Thursday
557,male,39,Hotel A,Florianopolis (SC),3,313.02,939.06,2021-04-08,4,2021,8,Thursday
557,male,39,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-04-15,4,2021,15,Thursday
557,male,39,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-05-13,5,2021,13,Thursday
557,male,39,Hotel K,Salvador (BH),2,263.41,526.82,2021-06-10,6,2021,10,Thursday
557,male,39,Hotel AU,Recife (PE),3,312.83,938.49,2021-08-19,8,2021,19,Thursday
557,male,39,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-09-09,9,2021,9,Thursday
557,male,39,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-10-07,10,2021,7,Thursday
557,male,39,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-12-02,12,2021,2,Thursday
557,male,39,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-12-09,12,2021,9,Thursday
557,male,39,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-12-16,12,2021,16,Thursday
557,male,39,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-01-06,1,2022,6,Thursday
557,male,39,Hotel Z,Aracaju (SE),2,208.04,416.08,2022-01-20,1,2022,20,Thursday
557,male,39,Hotel AU,Recife (PE),2,312.83,625.66,2022-02-24,2,2022,24,Thursday
557,male,39,Hotel K,Salvador (BH),1,263.41,263.41,2022-03-10,3,2022,10,Thursday
557,male,39,Hotel A,Florianopolis (SC),4,313.02,1252.08,2022-03-17,3,2022,17,Thursday
557,male,39,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2022-04-07,4,2022,7,Thursday
557,male,39,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2022-05-12,5,2022,12,Thursday
557,male,39,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2022-06-09,6,2022,9,Thursday
557,male,39,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2022-06-16,6,2022,16,Thursday
557,male,39,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-06-23,6,2022,23,Thursday
558,male,54,Hotel BP,Brasilia (DF),1,247.62,247.62,2019-10-10,10,2019,10,Thursday
558,male,54,Hotel BD,Natal (RN),2,242.88,485.76,2019-11-14,11,2019,14,Thursday
558,male,54,Hotel A,Florianopolis (SC),4,313.02,1252.08,2019-12-26,12,2019,26,Thursday
558,male,54,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-01-16,1,2020,16,Thursday
558,male,54,Hotel AU,Recife (PE),4,312.83,1251.32,2020-01-30,1,2020,30,Thursday
558,male,54,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-02-06,2,2020,6,Thursday
558,male,54,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-02-20,2,2020,20,Thursday
558,male,54,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-03-12,3,2020,12,Thursday
558,male,54,Hotel K,Salvador (BH),4,263.41,1053.64,2020-03-26,3,2020,26,Thursday
558,male,54,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-06-04,6,2020,4,Thursday
558,male,54,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-06-25,6,2020,25,Thursday
558,male,54,Hotel K,Salvador (BH),2,263.41,526.82,2020-09-03,9,2020,3,Thursday
558,male,54,Hotel K,Salvador (BH),1,263.41,263.41,2020-09-10,9,2020,10,Thursday
558,male,54,Hotel AU,Recife (PE),3,312.83,938.49,2020-09-24,9,2020,24,Thursday
558,male,54,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-10-15,10,2020,15,Thursday
558,male,54,Hotel K,Salvador (BH),2,263.41,526.82,2020-12-10,12,2020,10,Thursday
558,male,54,Hotel BD,Natal (RN),2,242.88,485.76,2020-12-17,12,2020,17,Thursday
558,male,54,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-03-04,3,2021,4,Thursday
558,male,54,Hotel AU,Recife (PE),1,312.83,312.83,2021-03-11,3,2021,11,Thursday
558,male,54,Hotel AU,Recife (PE),3,312.83,938.49,2021-03-25,3,2021,25,Thursday
558,male,54,Hotel AU,Recife (PE),1,312.83,312.83,2021-04-01,4,2021,1,Thursday
558,male,54,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-06-10,6,2021,10,Thursday
558,male,54,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-06-17,6,2021,17,Thursday
558,male,54,Hotel A,Florianopolis (SC),3,313.02,939.06,2021-06-24,6,2021,24,Thursday
558,male,54,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-07-29,7,2021,29,Thursday
558,male,54,Hotel BD,Natal (RN),3,242.88,728.64,2021-08-26,8,2021,26,Thursday
558,male,54,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-09-23,9,2021,23,Thursday
558,male,54,Hotel BD,Natal (RN),1,242.88,242.88,2021-09-30,9,2021,30,Thursday
558,male,54,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-11-25,11,2021,25,Thursday
558,male,54,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-01-06,1,2022,6,Thursday
559,female,64,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2019-10-03,10,2019,3,Thursday
559,female,64,Hotel BD,Natal (RN),1,242.88,242.88,2019-10-24,10,2019,24,Thursday
559,female,64,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-11-28,11,2019,28,Thursday
559,female,64,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-01-09,1,2020,9,Thursday
559,female,64,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-01-16,1,2020,16,Thursday
559,female,64,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-01-23,1,2020,23,Thursday
559,female,64,Hotel AU,Recife (PE),1,312.83,312.83,2020-02-06,2,2020,6,Thursday
559,female,64,Hotel AU,Recife (PE),3,312.83,938.49,2020-02-27,2,2020,27,Thursday
559,female,64,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-03-05,3,2020,5,Thursday
559,female,64,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-03-26,3,2020,26,Thursday
559,female,64,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-04-30,4,2020,30,Thursday
559,female,64,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-05-21,5,2020,21,Thursday
559,female,64,Hotel BD,Natal (RN),1,242.88,242.88,2020-05-28,5,2020,28,Thursday
559,female,64,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-06-04,6,2020,4,Thursday
559,female,64,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-07-09,7,2020,9,Thursday
559,female,64,Hotel K,Salvador (BH),3,263.41,790.23,2020-08-20,8,2020,20,Thursday
559,female,64,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-09-10,9,2020,10,Thursday
559,female,64,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-09-17,9,2020,17,Thursday
559,female,64,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-10-22,10,2020,22,Thursday
559,female,64,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-11-05,11,2020,5,Thursday
559,female,64,Hotel AU,Recife (PE),1,312.83,312.83,2020-11-12,11,2020,12,Thursday
559,female,64,Hotel AU,Recife (PE),1,312.83,312.83,2020-11-19,11,2020,19,Thursday
559,female,64,Hotel K,Salvador (BH),2,263.41,526.82,2020-11-26,11,2020,26,Thursday
559,female,64,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-12-31,12,2020,31,Thursday
559,female,64,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-01-07,1,2021,7,Thursday
559,female,64,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-01-14,1,2021,14,Thursday
560,male,32,Hotel A,Florianopolis (SC),2,313.02,626.04,2019-09-26,9,2019,26,Thursday
560,male,32,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-10-03,10,2019,3,Thursday
560,male,32,Hotel A,Florianopolis (SC),4,313.02,1252.08,2019-10-31,10,2019,31,Thursday
560,male,32,Hotel BD,Natal (RN),4,242.88,971.52,2019-11-07,11,2019,7,Thursday
560,male,32,Hotel BD,Natal (RN),2,242.88,485.76,2019-11-21,11,2019,21,Thursday
560,male,32,Hotel K,Salvador (BH),3,263.41,790.23,2019-12-19,12,2019,19,Thursday
560,male,32,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-02-13,2,2020,13,Thursday
560,male,32,Hotel BD,Natal (RN),1,242.88,242.88,2020-02-20,2,2020,20,Thursday
560,male,32,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-03-05,3,2020,5,Thursday
560,male,32,Hotel AU,Recife (PE),4,312.83,1251.32,2020-03-19,3,2020,19,Thursday
560,male,32,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-06-18,6,2020,18,Thursday
560,male,32,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-07-23,7,2020,23,Thursday
560,male,32,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-09-17,9,2020,17,Thursday
560,male,32,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-10-08,10,2020,8,Thursday
560,male,32,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-10-15,10,2020,15,Thursday
560,male,32,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-11-12,11,2020,12,Thursday
560,male,32,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-11-19,11,2020,19,Thursday
560,male,32,Hotel K,Salvador (BH),3,263.41,790.23,2020-12-10,12,2020,10,Thursday
560,male,32,Hotel BD,Natal (RN),1,242.88,242.88,2021-01-07,1,2021,7,Thursday
560,male,32,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-02-04,2,2021,4,Thursday
560,male,32,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-02-11,2,2021,11,Thursday
560,male,32,Hotel AU,Recife (PE),4,312.83,1251.32,2021-02-25,2,2021,25,Thursday
560,male,32,Hotel BD,Natal (RN),2,242.88,485.76,2021-03-11,3,2021,11,Thursday
560,male,32,Hotel K,Salvador (BH),3,263.41,790.23,2021-04-01,4,2021,1,Thursday
560,male,32,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-04-29,4,2021,29,Thursday
560,male,32,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-05-13,5,2021,13,Thursday
561,female,30,Hotel A,Florianopolis (SC),2,313.02,626.04,2019-10-03,10,2019,3,Thursday
561,female,30,Hotel BD,Natal (RN),1,242.88,242.88,2019-11-07,11,2019,7,Thursday
561,female,30,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-11-21,11,2019,21,Thursday
561,female,30,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2019-12-12,12,2019,12,Thursday
561,female,30,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-12-19,12,2019,19,Thursday
561,female,30,Hotel A,Florianopolis (SC),4,313.02,1252.08,2019-12-26,12,2019,26,Thursday
561,female,30,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-02-06,2,2020,6,Thursday
561,female,30,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-03-05,3,2020,5,Thursday
561,female,30,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-04-02,4,2020,2,Thursday
561,female,30,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-04-09,4,2020,9,Thursday
561,female,30,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-04-16,4,2020,16,Thursday
561,female,30,Hotel BD,Natal (RN),1,242.88,242.88,2020-04-30,4,2020,30,Thursday
561,female,30,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-05-07,5,2020,7,Thursday
561,female,30,Hotel K,Salvador (BH),3,263.41,790.23,2020-06-04,6,2020,4,Thursday
561,female,30,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-07-02,7,2020,2,Thursday
561,female,30,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-07-09,7,2020,9,Thursday
561,female,30,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-07-16,7,2020,16,Thursday
561,female,30,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-08-20,8,2020,20,Thursday
561,female,30,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-09-10,9,2020,10,Thursday
561,female,30,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-11-12,11,2020,12,Thursday
561,female,30,Hotel AU,Recife (PE),1,312.83,312.83,2020-11-26,11,2020,26,Thursday
561,female,30,Hotel K,Salvador (BH),4,263.41,1053.64,2020-12-24,12,2020,24,Thursday
561,female,30,Hotel BD,Natal (RN),3,242.88,728.64,2021-02-18,2,2021,18,Thursday
561,female,30,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-03-25,3,2021,25,Thursday
561,female,30,Hotel BP,Brasilia (DF),4,247.62,990.48,2021-04-22,4,2021,22,Thursday
561,female,30,Hotel BD,Natal (RN),1,242.88,242.88,2021-05-20,5,2021,20,Thursday
561,female,30,Hotel A,Florianopolis (SC),1,313.02,313.02,2021-05-27,5,2021,27,Thursday
561,female,30,Hotel K,Salvador (BH),2,263.41,526.82,2021-06-17,6,2021,17,Thursday
561,female,30,Hotel AU,Recife (PE),3,312.83,938.49,2021-07-22,7,2021,22,Thursday
561,female,30,Hotel BD,Natal (RN),1,242.88,242.88,2021-08-05,8,2021,5,Thursday
561,female,30,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-08-12,8,2021,12,Thursday
561,female,30,Hotel K,Salvador (BH),3,263.41,790.23,2021-09-23,9,2021,23,Thursday
561,female,30,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-10-14,10,2021,14,Thursday
561,female,30,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-11-18,11,2021,18,Thursday
562,male,54,Hotel BP,Brasilia (DF),1,247.62,247.62,2019-10-17,10,2019,17,Thursday
562,male,54,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2019-11-07,11,2019,7,Thursday
562,male,54,Hotel K,Salvador (BH),3,263.41,790.23,2019-12-12,12,2019,12,Thursday
562,male,54,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-01-09,1,2020,9,Thursday
562,male,54,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-02-13,2,2020,13,Thursday
562,male,54,Hotel BD,Natal (RN),1,242.88,242.88,2020-02-20,2,2020,20,Thursday
562,male,54,Hotel AU,Recife (PE),3,312.83,938.49,2020-03-12,3,2020,12,Thursday
562,male,54,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-03-26,3,2020,26,Thursday
562,male,54,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-05-14,5,2020,14,Thursday
562,male,54,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-06-11,6,2020,11,Thursday
562,male,54,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-07-16,7,2020,16,Thursday
562,male,54,Hotel BD,Natal (RN),4,242.88,971.52,2020-08-06,8,2020,6,Thursday
562,male,54,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-08-20,8,2020,20,Thursday
562,male,54,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-09-03,9,2020,3,Thursday
562,male,54,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-09-10,9,2020,10,Thursday
562,male,54,Hotel BD,Natal (RN),1,242.88,242.88,2020-10-01,10,2020,1,Thursday
562,male,54,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-10-29,10,2020,29,Thursday
562,male,54,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-11-26,11,2020,26,Thursday
562,male,54,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-12-03,12,2020,3,Thursday
562,male,54,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-12-24,12,2020,24,Thursday
562,male,54,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-12-31,12,2020,31,Thursday
562,male,54,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-02-18,2,2021,18,Thursday
562,male,54,Hotel AU,Recife (PE),1,312.83,312.83,2021-03-04,3,2021,4,Thursday
562,male,54,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-03-25,3,2021,25,Thursday
562,male,54,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-04-01,4,2021,1,Thursday
562,male,54,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-04-29,4,2021,29,Thursday
562,male,54,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-05-06,5,2021,6,Thursday
563,female,61,Hotel AU,Recife (PE),1,312.83,312.83,2019-10-03,10,2019,3,Thursday
563,female,61,Hotel Z,Aracaju (SE),2,208.04,416.08,2019-10-10,10,2019,10,Thursday
563,female,61,Hotel K,Salvador (BH),3,263.41,790.23,2019-10-17,10,2019,17,Thursday
563,female,61,Hotel Z,Aracaju (SE),3,208.04,624.12,2019-10-24,10,2019,24,Thursday
563,female,61,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-11-07,11,2019,7,Thursday
563,female,61,Hotel K,Salvador (BH),1,263.41,263.41,2019-11-28,11,2019,28,Thursday
563,female,61,Hotel BD,Natal (RN),4,242.88,971.52,2019-12-12,12,2019,12,Thursday
563,female,61,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-01-09,1,2020,9,Thursday
563,female,61,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-01-23,1,2020,23,Thursday
563,female,61,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-02-13,2,2020,13,Thursday
563,female,61,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-02-27,2,2020,27,Thursday
563,female,61,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-04-09,4,2020,9,Thursday
563,female,61,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-04-16,4,2020,16,Thursday
563,female,61,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-06-18,6,2020,18,Thursday
563,female,61,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-06-25,6,2020,25,Thursday
563,female,61,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-07-30,7,2020,30,Thursday
563,female,61,Hotel BD,Natal (RN),3,242.88,728.64,2020-10-08,10,2020,8,Thursday
563,female,61,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-11-12,11,2020,12,Thursday
563,female,61,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-11-26,11,2020,26,Thursday
563,female,61,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-02-11,2,2021,11,Thursday
563,female,61,Hotel BP,Brasilia (DF),4,247.62,990.48,2021-03-04,3,2021,4,Thursday
564,female,41,Hotel BD,Natal (RN),2,242.88,485.76,2019-09-26,9,2019,26,Thursday
564,female,41,Hotel BP,Brasilia (DF),3,247.62,742.86,2019-10-03,10,2019,3,Thursday
564,female,41,Hotel BD,Natal (RN),1,242.88,242.88,2019-12-19,12,2019,19,Thursday
564,female,41,Hotel BD,Natal (RN),2,242.88,485.76,2019-12-26,12,2019,26,Thursday
564,female,41,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-01-09,1,2020,9,Thursday
564,female,41,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-01-16,1,2020,16,Thursday
564,female,41,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-01-30,1,2020,30,Thursday
564,female,41,Hotel BD,Natal (RN),2,242.88,485.76,2020-03-26,3,2020,26,Thursday
